data_path,label
data/Aerial_Landscapes/Mountain/565.jpg,Mountain
data/Aerial_Landscapes/Mountain/491.jpg,Mountain
data/Aerial_Landscapes/City/289.jpg,City
data/Aerial_Landscapes/Residential/079.jpg,Residential
data/Aerial_Landscapes/Airport/141.jpg,Airport
data/Aerial_Landscapes/Lake/019.jpg,Lake
data/Aerial_Landscapes/Port/063.jpg,Port
data/Aerial_Landscapes/Desert/617.jpg,Desert
data/Aerial_Landscapes/Port/004.jpg,Port
data/Aerial_Landscapes/Parking/019.jpg,Parking
data/Aerial_Landscapes/River/350.jpg,River
data/Aerial_Landscapes/Residential/311.jpg,Residential
data/Aerial_Landscapes/Mountain/189.jpg,Mountain
data/Aerial_Landscapes/River/554.jpg,River
data/Aerial_Landscapes/Mountain/320.jpg,Mountain
data/Aerial_Landscapes/Port/479.jpg,Port
data/Aerial_Landscapes/Forest/264.jpg,Forest
data/Aerial_Landscapes/Port/729.jpg,Port
data/Aerial_Landscapes/Desert/586.jpg,Desert
data/Aerial_Landscapes/Desert/635.jpg,Desert
data/Aerial_Landscapes/Lake/623.jpg,Lake
data/Aerial_Landscapes/Residential/012.jpg,Residential
data/Aerial_Landscapes/City/021.jpg,City
data/Aerial_Landscapes/Lake/225.jpg,Lake
data/Aerial_Landscapes/Airport/081.jpg,Airport
data/Aerial_Landscapes/Airport/788.jpg,Airport
data/Aerial_Landscapes/Agriculture/276.jpg,Agriculture
data/Aerial_Landscapes/City/326.jpg,City
data/Aerial_Landscapes/Beach/203.jpg,Beach
data/Aerial_Landscapes/River/671.jpg,River
data/Aerial_Landscapes/City/557.jpg,City
data/Aerial_Landscapes/Airport/689.jpg,Airport
data/Aerial_Landscapes/Railway/081.jpg,Railway
data/Aerial_Landscapes/Parking/417.jpg,Parking
data/Aerial_Landscapes/City/502.jpg,City
data/Aerial_Landscapes/Highway/474.jpg,Highway
data/Aerial_Landscapes/Airport/671.jpg,Airport
data/Aerial_Landscapes/Railway/046.jpg,Railway
data/Aerial_Landscapes/Mountain/538.jpg,Mountain
data/Aerial_Landscapes/Airport/362.jpg,Airport
data/Aerial_Landscapes/Beach/585.jpg,Beach
data/Aerial_Landscapes/Railway/684.jpg,Railway
data/Aerial_Landscapes/Desert/100.jpg,Desert
data/Aerial_Landscapes/Highway/214.jpg,Highway
data/Aerial_Landscapes/Lake/558.jpg,Lake
data/Aerial_Landscapes/Port/652.jpg,Port
data/Aerial_Landscapes/Desert/210.jpg,Desert
data/Aerial_Landscapes/Forest/282.jpg,Forest
data/Aerial_Landscapes/Highway/529.jpg,Highway
data/Aerial_Landscapes/Beach/154.jpg,Beach
data/Aerial_Landscapes/Highway/715.jpg,Highway
data/Aerial_Landscapes/Residential/697.jpg,Residential
data/Aerial_Landscapes/Port/498.jpg,Port
data/Aerial_Landscapes/Parking/779.jpg,Parking
data/Aerial_Landscapes/Forest/389.jpg,Forest
data/Aerial_Landscapes/Railway/437.jpg,Railway
data/Aerial_Landscapes/Railway/391.jpg,Railway
data/Aerial_Landscapes/Forest/629.jpg,Forest
data/Aerial_Landscapes/Residential/731.jpg,Residential
data/Aerial_Landscapes/Highway/014.jpg,Highway
data/Aerial_Landscapes/River/230.jpg,River
data/Aerial_Landscapes/Beach/396.jpg,Beach
data/Aerial_Landscapes/Lake/437.jpg,Lake
data/Aerial_Landscapes/Beach/055.jpg,Beach
data/Aerial_Landscapes/Parking/685.jpg,Parking
data/Aerial_Landscapes/Forest/077.jpg,Forest
data/Aerial_Landscapes/Desert/162.jpg,Desert
data/Aerial_Landscapes/Agriculture/441.jpg,Agriculture
data/Aerial_Landscapes/Airport/480.jpg,Airport
data/Aerial_Landscapes/Mountain/719.jpg,Mountain
data/Aerial_Landscapes/River/062.jpg,River
data/Aerial_Landscapes/Forest/541.jpg,Forest
data/Aerial_Landscapes/City/741.jpg,City
data/Aerial_Landscapes/Grassland/146.jpg,Grassland
data/Aerial_Landscapes/Mountain/755.jpg,Mountain
data/Aerial_Landscapes/Parking/519.jpg,Parking
data/Aerial_Landscapes/Residential/404.jpg,Residential
data/Aerial_Landscapes/Grassland/482.jpg,Grassland
data/Aerial_Landscapes/Highway/768.jpg,Highway
data/Aerial_Landscapes/Residential/037.jpg,Residential
data/Aerial_Landscapes/Agriculture/315.jpg,Agriculture
data/Aerial_Landscapes/Railway/112.jpg,Railway
data/Aerial_Landscapes/Forest/767.jpg,Forest
data/Aerial_Landscapes/Port/388.jpg,Port
data/Aerial_Landscapes/Highway/174.jpg,Highway
data/Aerial_Landscapes/Railway/304.jpg,Railway
data/Aerial_Landscapes/Airport/098.jpg,Airport
data/Aerial_Landscapes/River/602.jpg,River
data/Aerial_Landscapes/River/516.jpg,River
data/Aerial_Landscapes/Lake/436.jpg,Lake
data/Aerial_Landscapes/Port/542.jpg,Port
data/Aerial_Landscapes/Railway/027.jpg,Railway
data/Aerial_Landscapes/Lake/445.jpg,Lake
data/Aerial_Landscapes/River/587.jpg,River
data/Aerial_Landscapes/Port/179.jpg,Port
data/Aerial_Landscapes/Lake/465.jpg,Lake
data/Aerial_Landscapes/Grassland/437.jpg,Grassland
data/Aerial_Landscapes/Railway/634.jpg,Railway
data/Aerial_Landscapes/Desert/772.jpg,Desert
data/Aerial_Landscapes/Railway/188.jpg,Railway
data/Aerial_Landscapes/Beach/487.jpg,Beach
data/Aerial_Landscapes/River/313.jpg,River
data/Aerial_Landscapes/Residential/280.jpg,Residential
data/Aerial_Landscapes/Lake/493.jpg,Lake
data/Aerial_Landscapes/Desert/630.jpg,Desert
data/Aerial_Landscapes/Parking/235.jpg,Parking
data/Aerial_Landscapes/Port/198.jpg,Port
data/Aerial_Landscapes/Lake/589.jpg,Lake
data/Aerial_Landscapes/Parking/112.jpg,Parking
data/Aerial_Landscapes/Lake/636.jpg,Lake
data/Aerial_Landscapes/Beach/529.jpg,Beach
data/Aerial_Landscapes/Airport/514.jpg,Airport
data/Aerial_Landscapes/Railway/153.jpg,Railway
data/Aerial_Landscapes/City/100.jpg,City
data/Aerial_Landscapes/Residential/490.jpg,Residential
data/Aerial_Landscapes/City/718.jpg,City
data/Aerial_Landscapes/City/056.jpg,City
data/Aerial_Landscapes/Beach/363.jpg,Beach
data/Aerial_Landscapes/Desert/610.jpg,Desert
data/Aerial_Landscapes/Residential/410.jpg,Residential
data/Aerial_Landscapes/Railway/581.jpg,Railway
data/Aerial_Landscapes/Parking/420.jpg,Parking
data/Aerial_Landscapes/Forest/620.jpg,Forest
data/Aerial_Landscapes/Mountain/361.jpg,Mountain
data/Aerial_Landscapes/Residential/301.jpg,Residential
data/Aerial_Landscapes/River/296.jpg,River
data/Aerial_Landscapes/City/677.jpg,City
data/Aerial_Landscapes/Lake/665.jpg,Lake
data/Aerial_Landscapes/Railway/454.jpg,Railway
data/Aerial_Landscapes/Desert/665.jpg,Desert
data/Aerial_Landscapes/Railway/124.jpg,Railway
data/Aerial_Landscapes/Highway/268.jpg,Highway
data/Aerial_Landscapes/Parking/270.jpg,Parking
data/Aerial_Landscapes/Grassland/435.jpg,Grassland
data/Aerial_Landscapes/City/294.jpg,City
data/Aerial_Landscapes/Highway/345.jpg,Highway
data/Aerial_Landscapes/Port/781.jpg,Port
data/Aerial_Landscapes/Airport/461.jpg,Airport
data/Aerial_Landscapes/Highway/157.jpg,Highway
data/Aerial_Landscapes/Desert/594.jpg,Desert
data/Aerial_Landscapes/Airport/490.jpg,Airport
data/Aerial_Landscapes/Beach/490.jpg,Beach
data/Aerial_Landscapes/Residential/028.jpg,Residential
data/Aerial_Landscapes/Desert/607.jpg,Desert
data/Aerial_Landscapes/Railway/415.jpg,Railway
data/Aerial_Landscapes/Parking/633.jpg,Parking
data/Aerial_Landscapes/Agriculture/347.jpg,Agriculture
data/Aerial_Landscapes/Grassland/419.jpg,Grassland
data/Aerial_Landscapes/Grassland/362.jpg,Grassland
data/Aerial_Landscapes/Highway/152.jpg,Highway
data/Aerial_Landscapes/Railway/037.jpg,Railway
data/Aerial_Landscapes/Railway/678.jpg,Railway
data/Aerial_Landscapes/Residential/251.jpg,Residential
data/Aerial_Landscapes/Lake/469.jpg,Lake
data/Aerial_Landscapes/Parking/253.jpg,Parking
data/Aerial_Landscapes/Mountain/091.jpg,Mountain
data/Aerial_Landscapes/Mountain/031.jpg,Mountain
data/Aerial_Landscapes/City/556.jpg,City
data/Aerial_Landscapes/Grassland/574.jpg,Grassland
data/Aerial_Landscapes/Airport/383.jpg,Airport
data/Aerial_Landscapes/Airport/563.jpg,Airport
data/Aerial_Landscapes/Highway/092.jpg,Highway
data/Aerial_Landscapes/Airport/694.jpg,Airport
data/Aerial_Landscapes/Railway/377.jpg,Railway
data/Aerial_Landscapes/Agriculture/260.jpg,Agriculture
data/Aerial_Landscapes/Lake/585.jpg,Lake
data/Aerial_Landscapes/Desert/743.jpg,Desert
data/Aerial_Landscapes/Lake/510.jpg,Lake
data/Aerial_Landscapes/Grassland/214.jpg,Grassland
data/Aerial_Landscapes/Desert/683.jpg,Desert
data/Aerial_Landscapes/River/098.jpg,River
data/Aerial_Landscapes/Mountain/242.jpg,Mountain
data/Aerial_Landscapes/Highway/154.jpg,Highway
data/Aerial_Landscapes/Residential/031.jpg,Residential
data/Aerial_Landscapes/Airport/290.jpg,Airport
data/Aerial_Landscapes/Grassland/216.jpg,Grassland
data/Aerial_Landscapes/Agriculture/141.jpg,Agriculture
data/Aerial_Landscapes/City/359.jpg,City
data/Aerial_Landscapes/Forest/433.jpg,Forest
data/Aerial_Landscapes/Agriculture/616.jpg,Agriculture
data/Aerial_Landscapes/Beach/041.jpg,Beach
data/Aerial_Landscapes/City/738.jpg,City
data/Aerial_Landscapes/River/340.jpg,River
data/Aerial_Landscapes/Desert/785.jpg,Desert
data/Aerial_Landscapes/City/475.jpg,City
data/Aerial_Landscapes/Forest/557.jpg,Forest
data/Aerial_Landscapes/River/185.jpg,River
data/Aerial_Landscapes/Port/115.jpg,Port
data/Aerial_Landscapes/Mountain/525.jpg,Mountain
data/Aerial_Landscapes/Residential/714.jpg,Residential
data/Aerial_Landscapes/City/215.jpg,City
data/Aerial_Landscapes/Agriculture/619.jpg,Agriculture
data/Aerial_Landscapes/City/047.jpg,City
data/Aerial_Landscapes/Grassland/314.jpg,Grassland
data/Aerial_Landscapes/Mountain/542.jpg,Mountain
data/Aerial_Landscapes/Forest/058.jpg,Forest
data/Aerial_Landscapes/Grassland/700.jpg,Grassland
data/Aerial_Landscapes/River/680.jpg,River
data/Aerial_Landscapes/Parking/714.jpg,Parking
data/Aerial_Landscapes/Highway/030.jpg,Highway
data/Aerial_Landscapes/Agriculture/381.jpg,Agriculture
data/Aerial_Landscapes/Residential/608.jpg,Residential
data/Aerial_Landscapes/River/572.jpg,River
data/Aerial_Landscapes/Port/461.jpg,Port
data/Aerial_Landscapes/Mountain/240.jpg,Mountain
data/Aerial_Landscapes/Forest/235.jpg,Forest
data/Aerial_Landscapes/Agriculture/366.jpg,Agriculture
data/Aerial_Landscapes/Forest/066.jpg,Forest
data/Aerial_Landscapes/Residential/241.jpg,Residential
data/Aerial_Landscapes/Grassland/017.jpg,Grassland
data/Aerial_Landscapes/Residential/093.jpg,Residential
data/Aerial_Landscapes/River/498.jpg,River
data/Aerial_Landscapes/Residential/757.jpg,Residential
data/Aerial_Landscapes/Lake/301.jpg,Lake
data/Aerial_Landscapes/Beach/761.jpg,Beach
data/Aerial_Landscapes/Forest/169.jpg,Forest
data/Aerial_Landscapes/Highway/039.jpg,Highway
data/Aerial_Landscapes/Lake/034.jpg,Lake
data/Aerial_Landscapes/Port/257.jpg,Port
data/Aerial_Landscapes/Desert/314.jpg,Desert
data/Aerial_Landscapes/Port/183.jpg,Port
data/Aerial_Landscapes/Forest/671.jpg,Forest
data/Aerial_Landscapes/Railway/137.jpg,Railway
data/Aerial_Landscapes/Desert/651.jpg,Desert
data/Aerial_Landscapes/Port/251.jpg,Port
data/Aerial_Landscapes/Port/517.jpg,Port
data/Aerial_Landscapes/City/618.jpg,City
data/Aerial_Landscapes/Desert/593.jpg,Desert
data/Aerial_Landscapes/Airport/799.jpg,Airport
data/Aerial_Landscapes/Airport/101.jpg,Airport
data/Aerial_Landscapes/River/750.jpg,River
data/Aerial_Landscapes/Highway/187.jpg,Highway
data/Aerial_Landscapes/City/538.jpg,City
data/Aerial_Landscapes/Beach/479.jpg,Beach
data/Aerial_Landscapes/Forest/255.jpg,Forest
data/Aerial_Landscapes/Highway/160.jpg,Highway
data/Aerial_Landscapes/Residential/291.jpg,Residential
data/Aerial_Landscapes/Parking/349.jpg,Parking
data/Aerial_Landscapes/Lake/450.jpg,Lake
data/Aerial_Landscapes/Airport/068.jpg,Airport
data/Aerial_Landscapes/Grassland/640.jpg,Grassland
data/Aerial_Landscapes/Port/263.jpg,Port
data/Aerial_Landscapes/Forest/190.jpg,Forest
data/Aerial_Landscapes/Mountain/173.jpg,Mountain
data/Aerial_Landscapes/Highway/078.jpg,Highway
data/Aerial_Landscapes/Agriculture/278.jpg,Agriculture
data/Aerial_Landscapes/Forest/247.jpg,Forest
data/Aerial_Landscapes/Railway/206.jpg,Railway
data/Aerial_Landscapes/Port/637.jpg,Port
data/Aerial_Landscapes/Residential/250.jpg,Residential
data/Aerial_Landscapes/Port/453.jpg,Port
data/Aerial_Landscapes/Grassland/155.jpg,Grassland
data/Aerial_Landscapes/Parking/127.jpg,Parking
data/Aerial_Landscapes/Highway/470.jpg,Highway
data/Aerial_Landscapes/Mountain/059.jpg,Mountain
data/Aerial_Landscapes/Desert/629.jpg,Desert
data/Aerial_Landscapes/Port/013.jpg,Port
data/Aerial_Landscapes/Lake/371.jpg,Lake
data/Aerial_Landscapes/Railway/501.jpg,Railway
data/Aerial_Landscapes/Beach/408.jpg,Beach
data/Aerial_Landscapes/Lake/396.jpg,Lake
data/Aerial_Landscapes/Forest/057.jpg,Forest
data/Aerial_Landscapes/Agriculture/417.jpg,Agriculture
data/Aerial_Landscapes/Lake/048.jpg,Lake
data/Aerial_Landscapes/Port/549.jpg,Port
data/Aerial_Landscapes/Grassland/088.jpg,Grassland
data/Aerial_Landscapes/Agriculture/711.jpg,Agriculture
data/Aerial_Landscapes/Grassland/297.jpg,Grassland
data/Aerial_Landscapes/Agriculture/420.jpg,Agriculture
data/Aerial_Landscapes/River/344.jpg,River
data/Aerial_Landscapes/Beach/464.jpg,Beach
data/Aerial_Landscapes/Agriculture/515.jpg,Agriculture
data/Aerial_Landscapes/Port/789.jpg,Port
data/Aerial_Landscapes/River/759.jpg,River
data/Aerial_Landscapes/Parking/142.jpg,Parking
data/Aerial_Landscapes/Port/648.jpg,Port
data/Aerial_Landscapes/Port/349.jpg,Port
data/Aerial_Landscapes/River/800.jpg,River
data/Aerial_Landscapes/Grassland/334.jpg,Grassland
data/Aerial_Landscapes/Highway/074.jpg,Highway
data/Aerial_Landscapes/Beach/625.jpg,Beach
data/Aerial_Landscapes/Forest/038.jpg,Forest
data/Aerial_Landscapes/Forest/399.jpg,Forest
data/Aerial_Landscapes/Forest/310.jpg,Forest
data/Aerial_Landscapes/Airport/335.jpg,Airport
data/Aerial_Landscapes/Highway/331.jpg,Highway
data/Aerial_Landscapes/Desert/072.jpg,Desert
data/Aerial_Landscapes/Desert/040.jpg,Desert
data/Aerial_Landscapes/Forest/334.jpg,Forest
data/Aerial_Landscapes/River/643.jpg,River
data/Aerial_Landscapes/Residential/685.jpg,Residential
data/Aerial_Landscapes/Forest/704.jpg,Forest
data/Aerial_Landscapes/Agriculture/357.jpg,Agriculture
data/Aerial_Landscapes/City/779.jpg,City
data/Aerial_Landscapes/City/250.jpg,City
data/Aerial_Landscapes/Residential/080.jpg,Residential
data/Aerial_Landscapes/Residential/399.jpg,Residential
data/Aerial_Landscapes/Agriculture/560.jpg,Agriculture
data/Aerial_Landscapes/Agriculture/333.jpg,Agriculture
data/Aerial_Landscapes/Residential/363.jpg,Residential
data/Aerial_Landscapes/Parking/062.jpg,Parking
data/Aerial_Landscapes/Port/501.jpg,Port
data/Aerial_Landscapes/Airport/302.jpg,Airport
data/Aerial_Landscapes/Lake/748.jpg,Lake
data/Aerial_Landscapes/Airport/757.jpg,Airport
data/Aerial_Landscapes/Forest/249.jpg,Forest
data/Aerial_Landscapes/Residential/175.jpg,Residential
data/Aerial_Landscapes/Forest/181.jpg,Forest
data/Aerial_Landscapes/Desert/782.jpg,Desert
data/Aerial_Landscapes/Parking/709.jpg,Parking
data/Aerial_Landscapes/Mountain/474.jpg,Mountain
data/Aerial_Landscapes/Desert/599.jpg,Desert
data/Aerial_Landscapes/Lake/139.jpg,Lake
data/Aerial_Landscapes/Lake/258.jpg,Lake
data/Aerial_Landscapes/Forest/510.jpg,Forest
data/Aerial_Landscapes/Railway/611.jpg,Railway
data/Aerial_Landscapes/Grassland/758.jpg,Grassland
data/Aerial_Landscapes/Forest/709.jpg,Forest
data/Aerial_Landscapes/Airport/721.jpg,Airport
data/Aerial_Landscapes/Highway/084.jpg,Highway
data/Aerial_Landscapes/Forest/498.jpg,Forest
data/Aerial_Landscapes/Desert/464.jpg,Desert
data/Aerial_Landscapes/Parking/318.jpg,Parking
data/Aerial_Landscapes/River/693.jpg,River
data/Aerial_Landscapes/Grassland/519.jpg,Grassland
data/Aerial_Landscapes/Lake/424.jpg,Lake
data/Aerial_Landscapes/Railway/140.jpg,Railway
data/Aerial_Landscapes/Forest/455.jpg,Forest
data/Aerial_Landscapes/Desert/071.jpg,Desert
data/Aerial_Landscapes/Lake/466.jpg,Lake
data/Aerial_Landscapes/Port/770.jpg,Port
data/Aerial_Landscapes/Agriculture/076.jpg,Agriculture
data/Aerial_Landscapes/Grassland/593.jpg,Grassland
data/Aerial_Landscapes/Residential/683.jpg,Residential
data/Aerial_Landscapes/Highway/770.jpg,Highway
data/Aerial_Landscapes/Lake/373.jpg,Lake
data/Aerial_Landscapes/Desert/121.jpg,Desert
data/Aerial_Landscapes/Desert/268.jpg,Desert
data/Aerial_Landscapes/Mountain/630.jpg,Mountain
data/Aerial_Landscapes/Agriculture/579.jpg,Agriculture
data/Aerial_Landscapes/Grassland/079.jpg,Grassland
data/Aerial_Landscapes/Highway/254.jpg,Highway
data/Aerial_Landscapes/Desert/324.jpg,Desert
data/Aerial_Landscapes/River/148.jpg,River
data/Aerial_Landscapes/Agriculture/068.jpg,Agriculture
data/Aerial_Landscapes/City/434.jpg,City
data/Aerial_Landscapes/Port/654.jpg,Port
data/Aerial_Landscapes/Grassland/721.jpg,Grassland
data/Aerial_Landscapes/Highway/445.jpg,Highway
data/Aerial_Landscapes/Agriculture/704.jpg,Agriculture
data/Aerial_Landscapes/Lake/776.jpg,Lake
data/Aerial_Landscapes/Port/093.jpg,Port
data/Aerial_Landscapes/City/328.jpg,City
data/Aerial_Landscapes/Agriculture/469.jpg,Agriculture
data/Aerial_Landscapes/Parking/086.jpg,Parking
data/Aerial_Landscapes/River/664.jpg,River
data/Aerial_Landscapes/Parking/221.jpg,Parking
data/Aerial_Landscapes/Port/185.jpg,Port
data/Aerial_Landscapes/Airport/256.jpg,Airport
data/Aerial_Landscapes/Airport/279.jpg,Airport
data/Aerial_Landscapes/City/761.jpg,City
data/Aerial_Landscapes/City/504.jpg,City
data/Aerial_Landscapes/Agriculture/559.jpg,Agriculture
data/Aerial_Landscapes/Forest/462.jpg,Forest
data/Aerial_Landscapes/Railway/469.jpg,Railway
data/Aerial_Landscapes/Parking/224.jpg,Parking
data/Aerial_Landscapes/Desert/555.jpg,Desert
data/Aerial_Landscapes/Highway/090.jpg,Highway
data/Aerial_Landscapes/Port/166.jpg,Port
data/Aerial_Landscapes/Highway/162.jpg,Highway
data/Aerial_Landscapes/Airport/211.jpg,Airport
data/Aerial_Landscapes/Desert/770.jpg,Desert
data/Aerial_Landscapes/Lake/230.jpg,Lake
data/Aerial_Landscapes/Lake/236.jpg,Lake
data/Aerial_Landscapes/Parking/114.jpg,Parking
data/Aerial_Landscapes/Desert/208.jpg,Desert
data/Aerial_Landscapes/Beach/528.jpg,Beach
data/Aerial_Landscapes/River/022.jpg,River
data/Aerial_Landscapes/River/360.jpg,River
data/Aerial_Landscapes/Grassland/320.jpg,Grassland
data/Aerial_Landscapes/Agriculture/800.jpg,Agriculture
data/Aerial_Landscapes/Port/763.jpg,Port
data/Aerial_Landscapes/Agriculture/303.jpg,Agriculture
data/Aerial_Landscapes/Agriculture/480.jpg,Agriculture
data/Aerial_Landscapes/Beach/560.jpg,Beach
data/Aerial_Landscapes/Port/399.jpg,Port
data/Aerial_Landscapes/Parking/103.jpg,Parking
data/Aerial_Landscapes/Residential/313.jpg,Residential
data/Aerial_Landscapes/Agriculture/132.jpg,Agriculture
data/Aerial_Landscapes/Port/495.jpg,Port
data/Aerial_Landscapes/Parking/734.jpg,Parking
data/Aerial_Landscapes/Parking/435.jpg,Parking
data/Aerial_Landscapes/Highway/055.jpg,Highway
data/Aerial_Landscapes/River/472.jpg,River
data/Aerial_Landscapes/Highway/466.jpg,Highway
data/Aerial_Landscapes/Grassland/579.jpg,Grassland
data/Aerial_Landscapes/Residential/442.jpg,Residential
data/Aerial_Landscapes/Mountain/353.jpg,Mountain
data/Aerial_Landscapes/Agriculture/471.jpg,Agriculture
data/Aerial_Landscapes/Mountain/154.jpg,Mountain
data/Aerial_Landscapes/Airport/533.jpg,Airport
data/Aerial_Landscapes/Highway/173.jpg,Highway
data/Aerial_Landscapes/Mountain/035.jpg,Mountain
data/Aerial_Landscapes/Agriculture/142.jpg,Agriculture
data/Aerial_Landscapes/Mountain/610.jpg,Mountain
data/Aerial_Landscapes/Residential/723.jpg,Residential
data/Aerial_Landscapes/Port/505.jpg,Port
data/Aerial_Landscapes/City/075.jpg,City
data/Aerial_Landscapes/Railway/717.jpg,Railway
data/Aerial_Landscapes/River/288.jpg,River
data/Aerial_Landscapes/Parking/092.jpg,Parking
data/Aerial_Landscapes/Desert/456.jpg,Desert
data/Aerial_Landscapes/City/299.jpg,City
data/Aerial_Landscapes/Port/723.jpg,Port
data/Aerial_Landscapes/Parking/404.jpg,Parking
data/Aerial_Landscapes/Forest/365.jpg,Forest
data/Aerial_Landscapes/Mountain/280.jpg,Mountain
data/Aerial_Landscapes/Port/078.jpg,Port
data/Aerial_Landscapes/Agriculture/324.jpg,Agriculture
data/Aerial_Landscapes/Residential/611.jpg,Residential
data/Aerial_Landscapes/Railway/645.jpg,Railway
data/Aerial_Landscapes/River/077.jpg,River
data/Aerial_Landscapes/Residential/678.jpg,Residential
data/Aerial_Landscapes/Beach/471.jpg,Beach
data/Aerial_Landscapes/Grassland/591.jpg,Grassland
data/Aerial_Landscapes/Lake/449.jpg,Lake
data/Aerial_Landscapes/Port/089.jpg,Port
data/Aerial_Landscapes/Railway/196.jpg,Railway
data/Aerial_Landscapes/Beach/042.jpg,Beach
data/Aerial_Landscapes/Forest/273.jpg,Forest
data/Aerial_Landscapes/Mountain/141.jpg,Mountain
data/Aerial_Landscapes/Airport/492.jpg,Airport
data/Aerial_Landscapes/Mountain/571.jpg,Mountain
data/Aerial_Landscapes/Airport/367.jpg,Airport
data/Aerial_Landscapes/Residential/460.jpg,Residential
data/Aerial_Landscapes/Desert/046.jpg,Desert
data/Aerial_Landscapes/Forest/547.jpg,Forest
data/Aerial_Landscapes/Forest/567.jpg,Forest
data/Aerial_Landscapes/Residential/102.jpg,Residential
data/Aerial_Landscapes/Lake/014.jpg,Lake
data/Aerial_Landscapes/Grassland/405.jpg,Grassland
data/Aerial_Landscapes/City/529.jpg,City
data/Aerial_Landscapes/Desert/006.jpg,Desert
data/Aerial_Landscapes/Residential/016.jpg,Residential
data/Aerial_Landscapes/City/675.jpg,City
data/Aerial_Landscapes/Mountain/536.jpg,Mountain
data/Aerial_Landscapes/Mountain/370.jpg,Mountain
data/Aerial_Landscapes/Agriculture/071.jpg,Agriculture
data/Aerial_Landscapes/Lake/297.jpg,Lake
data/Aerial_Landscapes/Highway/288.jpg,Highway
data/Aerial_Landscapes/Lake/664.jpg,Lake
data/Aerial_Landscapes/Airport/404.jpg,Airport
data/Aerial_Landscapes/Agriculture/440.jpg,Agriculture
data/Aerial_Landscapes/Highway/722.jpg,Highway
data/Aerial_Landscapes/Beach/292.jpg,Beach
data/Aerial_Landscapes/Port/371.jpg,Port
data/Aerial_Landscapes/Agriculture/611.jpg,Agriculture
data/Aerial_Landscapes/Residential/447.jpg,Residential
data/Aerial_Landscapes/Desert/186.jpg,Desert
data/Aerial_Landscapes/Forest/048.jpg,Forest
data/Aerial_Landscapes/Highway/575.jpg,Highway
data/Aerial_Landscapes/City/058.jpg,City
data/Aerial_Landscapes/Agriculture/273.jpg,Agriculture
data/Aerial_Landscapes/Forest/319.jpg,Forest
data/Aerial_Landscapes/Agriculture/755.jpg,Agriculture
data/Aerial_Landscapes/Desert/241.jpg,Desert
data/Aerial_Landscapes/Desert/726.jpg,Desert
data/Aerial_Landscapes/Airport/205.jpg,Airport
data/Aerial_Landscapes/Residential/744.jpg,Residential
data/Aerial_Landscapes/Lake/646.jpg,Lake
data/Aerial_Landscapes/Mountain/226.jpg,Mountain
data/Aerial_Landscapes/Agriculture/677.jpg,Agriculture
data/Aerial_Landscapes/Beach/190.jpg,Beach
data/Aerial_Landscapes/Desert/527.jpg,Desert
data/Aerial_Landscapes/Port/375.jpg,Port
data/Aerial_Landscapes/Residential/036.jpg,Residential
data/Aerial_Landscapes/Agriculture/796.jpg,Agriculture
data/Aerial_Landscapes/River/505.jpg,River
data/Aerial_Landscapes/Agriculture/600.jpg,Agriculture
data/Aerial_Landscapes/River/798.jpg,River
data/Aerial_Landscapes/Parking/510.jpg,Parking
data/Aerial_Landscapes/Residential/675.jpg,Residential
data/Aerial_Landscapes/Residential/457.jpg,Residential
data/Aerial_Landscapes/Mountain/396.jpg,Mountain
data/Aerial_Landscapes/Railway/659.jpg,Railway
data/Aerial_Landscapes/Grassland/183.jpg,Grassland
data/Aerial_Landscapes/River/297.jpg,River
data/Aerial_Landscapes/Parking/258.jpg,Parking
data/Aerial_Landscapes/Beach/703.jpg,Beach
data/Aerial_Landscapes/Grassland/162.jpg,Grassland
data/Aerial_Landscapes/Beach/286.jpg,Beach
data/Aerial_Landscapes/Mountain/222.jpg,Mountain
data/Aerial_Landscapes/Parking/360.jpg,Parking
data/Aerial_Landscapes/Lake/038.jpg,Lake
data/Aerial_Landscapes/Port/508.jpg,Port
data/Aerial_Landscapes/Agriculture/352.jpg,Agriculture
data/Aerial_Landscapes/Desert/653.jpg,Desert
data/Aerial_Landscapes/Port/021.jpg,Port
data/Aerial_Landscapes/Desert/695.jpg,Desert
data/Aerial_Landscapes/Railway/208.jpg,Railway
data/Aerial_Landscapes/Railway/740.jpg,Railway
data/Aerial_Landscapes/Forest/243.jpg,Forest
data/Aerial_Landscapes/Forest/268.jpg,Forest
data/Aerial_Landscapes/Grassland/221.jpg,Grassland
data/Aerial_Landscapes/Parking/237.jpg,Parking
data/Aerial_Landscapes/Grassland/717.jpg,Grassland
data/Aerial_Landscapes/Agriculture/085.jpg,Agriculture
data/Aerial_Landscapes/Desert/528.jpg,Desert
data/Aerial_Landscapes/Airport/294.jpg,Airport
data/Aerial_Landscapes/Residential/463.jpg,Residential
data/Aerial_Landscapes/Desert/175.jpg,Desert
data/Aerial_Landscapes/Desert/546.jpg,Desert
data/Aerial_Landscapes/Beach/448.jpg,Beach
data/Aerial_Landscapes/Railway/314.jpg,Railway
data/Aerial_Landscapes/Grassland/385.jpg,Grassland
data/Aerial_Landscapes/Residential/026.jpg,Residential
data/Aerial_Landscapes/Lake/173.jpg,Lake
data/Aerial_Landscapes/Agriculture/520.jpg,Agriculture
data/Aerial_Landscapes/Grassland/122.jpg,Grassland
